Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Item_Group_Srl_No	Value_of_Consumption_Last_30_Day	Value_Consumption_Last_365_Days	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
22	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Pulses & pulse products (includes soyabean, gram products, b"	105	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
23	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Milk	150	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
24	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Milk products (includes milk condensed/powder, baby food, gh"	40	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
25	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Edible oil and vanaspati	190	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
26	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Vegetables (including garlic, ginger)"	600	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
27	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Fruits & nuts (includes mango, banana, coconut, dates, kishm"	30	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
28	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Egg, fish & meat"	450	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
29	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Sugar (includes gur, candy (misri), honey, etc.)"	108	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
30	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Salt & spices (includes dry chillies, curry powder, oilseeds"	49	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
31	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Other food items (includes beverages such as tea, coffee, fr"	325	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
32	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Pan, tobacco & intoxicants"	130	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
33	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Fuel & light	660	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
34	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Entertainment (includes cinema,  picnic, sports, club fees,"	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
35	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Personal care and effects (includes spectacles, torch, umbre"	184	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
36	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	120	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
37	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Consumer services excluding conveyance (includes domestic se	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
38	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	350	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
39	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Medical expenses (non-institutional)	30	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
40	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	 Sub-total (items 1 to 22)	5121	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
41	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	2160	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
42	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	School books & other educational articles (includes newspape	 	1900	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
43	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Clothing and bedding	 	3700	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
44	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Footwear	 	1640	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
45	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Crockery & utensils (includes stainless steel utensils, cass"	 	480	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
46	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Cooking and household appliances (includes electric fan, air"	 	300	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
47	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Jewellery & ornaments	 	100	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
48	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Personal transport equipment (includes bicycle, scooter, car"	 	120	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
49	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	"Repair and maintenance (of residential buildings, bathroom e"	 	1400	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
50	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Sub-total (items 24  to 37)	 	11800	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
51	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Average monthly expenditure for items 24 to 37  [item 38 x (	970	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
52	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	9	0	Monthly household consumer expenditure (item 23 +  item 39)	6091	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
23	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Cereals & cereal products (includes  muri, chira, maida, suj"	580	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
24	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Pulses & pulse products (includes soyabean, gram products, b"	160	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
25	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Milk products (includes milk condensed/powder, baby food, gh"	125	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
26	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Edible oil and vanaspati	115	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
27	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Vegetables (including garlic, ginger)"	278	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
28	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Fruits & nuts (includes mango, banana, coconut, dates, kishm"	20	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
29	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Egg, fish & meat"	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
30	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Sugar (includes gur, candy (misri), honey, etc.)"	70	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
31	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Salt & spices (includes dry chillies, curry powder, oilseeds"	48	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
32	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Other food items (includes beverages such as tea, coffee, fr"	200	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
33	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Pan, tobacco & intoxicants"	150	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
34	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Fuel & light	500	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
35	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Entertainment (includes cinema,  picnic, sports, club fees,"	260	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
36	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Personal care and effects (includes spectacles, torch, umbre"	150	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
37	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Toilet articles (includes toothpaste, hair oil, shaving blad"	288	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
38	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	190	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
39	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Consumer services excluding conveyance (includes domestic se	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
40	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	180	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
41	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Medical expenses (non-institutional)	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
42	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	 Sub-total (items 1 to 22)	4014	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
43	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	1500	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
44	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	School books & other educational articles (includes newspape	 	1800	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
45	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Clothing and bedding	 	2000	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
46	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Footwear	 	1170	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
47	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Furniture and fixtures (includes bedstead, almirah, suitcase"	 	1600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
48	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Crockery & utensils (includes stainless steel utensils, cass"	 	620	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
49	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Cooking and household appliances (includes electric fan, air"	 	600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
50	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Goods for recreation (includes TV, radio, tape recorder, mus"	 	376	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
51	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Personal transport equipment (includes bicycle, scooter, car"	 	470	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
52	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Other personal goods (includes clock, watch, PC, telephone s"	 	500	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
53	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	"Repair and maintenance (of residential buildings, bathroom e"	 	2000	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
54	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Sub-total (items 24  to 37)	 	12636	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
55	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Average monthly expenditure for items 24 to 37  [item 38 x (	1039	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
56	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	2	9	0	Monthly household consumer expenditure (item 23 +  item 39)	5053	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
17	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Cereals & cereal products (includes  muri, chira, maida, suj"	430	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
18	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Pulses & pulse products (includes soyabean, gram products, b"	150	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
19	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Milk products (includes milk condensed/powder, baby food, gh"	135	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
20	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Edible oil and vanaspati	130	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
21	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Fruits & nuts (includes mango, banana, coconut, dates, kishm"	80	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
22	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Egg, fish & meat"	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
23	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Sugar (includes gur, candy (misri), honey, etc.)"	105	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
24	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Salt & spices (includes dry chillies, curry powder, oilseeds"	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
25	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Other food items (includes beverages such as tea, coffee, fr"	210	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
26	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Pan, tobacco & intoxicants"	260	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
27	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Fuel & light	480	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
28	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Toilet articles (includes toothpaste, hair oil, shaving blad"	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
29	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	112	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
30	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Consumer services excluding conveyance (includes domestic se	145	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
31	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	180	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
32	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Medical expenses (non-institutional)	115	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
33	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	 Sub-total (items 1 to 22)	3032	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
34	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	700	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
35	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	School books & other educational articles (includes newspape	 	1200	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
36	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Clothing and bedding	 	1600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
37	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Footwear	 	870	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
38	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Furniture and fixtures (includes bedstead, almirah, suitcase"	 	200	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
39	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Crockery & utensils (includes stainless steel utensils, cass"	 	180	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
40	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Cooking and household appliances (includes electric fan, air"	 	215	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
41	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Personal transport equipment (includes bicycle, scooter, car"	 	260	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
42	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	"Other personal goods (includes clock, watch, PC, telephone s"	 	450	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
43	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Sub-total (items 24  to 37)	 	5675	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
44	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Average monthly expenditure for items 24 to 37  [item 38 x (	466	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
45	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	3	9	0	Monthly household consumer expenditure (item 23 +  item 39)	3498	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
20	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Cereals & cereal products (includes  muri, chira, maida, suj"	662	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
21	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Pulses & pulse products (includes soyabean, gram products, b"	200	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
22	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Milk products (includes milk condensed/powder, baby food, gh"	270	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
23	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	Edible oil and vanaspati	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
24	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Vegetables (including garlic, ginger)"	380	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
25	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Fruits & nuts (includes mango, banana, coconut, dates, kishm"	120	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
26	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Egg, fish & meat"	630	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
27	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Sugar (includes gur, candy (misri), honey, etc.)"	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
28	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Salt & spices (includes dry chillies, curry powder, oilseeds"	88	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
29	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Other food items (includes beverages such as tea, coffee, fr"	268	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
30	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Pan, tobacco & intoxicants"	125	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
31	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	Fuel & light	440	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
32	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Personal care and effects (includes spectacles, torch, umbre"	120	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
33	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Toilet articles (includes toothpaste, hair oil, shaving blad"	180	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
34	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	180	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
35	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	Consumer services excluding conveyance (includes domestic se	250	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
36	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	140	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
37	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	Medical expenses (non-institutional)	60	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
38	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	 Sub-total (items 1 to 22)	4313	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
39	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
40	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	School books & other educational articles (includes newspape	 	1600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
41	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	Clothing and bedding	 	2015	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
42	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	Footwear	 	970	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
43	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Crockery & utensils (includes stainless steel utensils, cass"	 	260	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
44	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Cooking and household appliances (includes electric fan, air"	 	180	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
45	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Goods for recreation (includes TV, radio, tape recorder, mus"	 	276	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
46	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Personal transport equipment (includes bicycle, scooter, car"	 	270	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
47	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Other personal goods (includes clock, watch, PC, telephone s"	 	100	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
48	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	4	9	0	"Repair and maintenance (of residential buildings, bathroom e"	 	800	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
