Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Person_Serial_No	Relation_to_Head	Sex	Age	Marital_Status	General_Education	Technical_Education	Status_of_Current_Attendance	Type_of_Educationa_Institution	Registered_with_Emp_Exchange	Vocational_Training	Field_of_Training	MGNREG_jobcard	MGNREG_work	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
8	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	2	4	3	0	7	Unmarried child	Female	10	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	 	 	 	 	 	 	 	2	4	81404	1	1	162809	MEGHALAYA	East Khasi Hills	715081204	407.02
9	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	2	4	3	0	8	Unmarried child	Female	6	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Private and aided	 	 	 	 	 	 	 	2	4	81404	1	1	162809	MEGHALAYA	East Khasi Hills	715081204	407.02
10	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	2	4	3	0	9	Unmarried child	Female	0	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	81404	1	1	162809	MEGHALAYA	East Khasi Hills	715081204	407.02
2	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	1	3	0	1	Self	Male	30	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081301	1057.2
3	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	1	3	0	2	Spouse of head	Female	24	Currently married	Literate:  primary	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081301	1057.2
4	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	1	3	0	3	Unmarried child	Female	4	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081301	1057.2
5	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	1	3	0	4	Unmarried child	Male	2	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081301	1057.2
6	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	1	3	0	5	Unmarried child	Female	0	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081301	1057.2
2	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	2	3	0	1	Self	Male	50	Currently married	Not literate	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081302	1057.2
3	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	2	3	0	2	Spouse of head	Female	45	Currently married	Not literate	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081302	1057.2
4	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	2	3	0	3	Spouse of married child	Male	26	Currently married	Literate:  secondary	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081302	1057.2
5	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	2	3	0	4	Married child	Female	20	Currently married	Literate:  secondary	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081302	1057.2
6	71508	68	100	Central	Rural	171	6	6	3	0	1	1	1710	1	3	2	3	0	5	Unmarried child	Female	14	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Private and aided	 	 	 	 	 	 	 	2	4	211440	1	1	422880	MEGHALAYA	East Khasi Hills	715081302	1057.2
2	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	1	1	3	0	1	Self	Male	52	Currently married	Literate:  middle	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	23380	1	1	46759	MEGHALAYA	East Khasi Hills	715891101	116.9
3	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	1	1	3	0	2	Spouse of head	Female	51	Currently married	Literate:  middle	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	23380	1	1	46759	MEGHALAYA	East Khasi Hills	715891101	116.9
4	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	1	1	3	0	3	Unmarried child	Male	26	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: To supplement hou	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	23380	1	1	46759	MEGHALAYA	East Khasi Hills	715891101	116.9
5	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	1	1	3	0	4	Unmarried child	Male	24	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	23380	1	1	46759	MEGHALAYA	East Khasi Hills	715891101	116.9
6	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	1	1	3	0	5	Unmarried child	Female	27	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	23380	1	1	46759	MEGHALAYA	East Khasi Hills	715891101	116.9
2	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	2	1	3	0	1	Self	Male	36	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715891201	207.82
3	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	2	1	3	0	2	Spouse of head	Female	30	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715891201	207.82
4	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	2	1	3	0	3	Unmarried child	Female	10	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715891201	207.82
5	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	2	1	3	0	4	Unmarried child	Female	7	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715891201	207.82
2	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	2	2	3	0	1	Self	Male	42	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715891202	207.82
3	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	2	2	3	0	2	Spouse of head	Female	33	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715891202	207.82
4	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	2	2	3	0	3	Unmarried child	Male	13	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715891202	207.82
5	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	2	2	3	0	4	Unmarried child	Female	10	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715891202	207.82
2	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	3	1	3	0	1	Self	Male	45	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	163657	1	1	327314	MEGHALAYA	East Khasi Hills	715891301	818.285
3	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	3	1	3	0	2	Spouse of head	Female	37	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	163657	1	1	327314	MEGHALAYA	East Khasi Hills	715891301	818.285
4	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	3	1	3	0	3	Unmarried child	Male	16	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	163657	1	1	327314	MEGHALAYA	East Khasi Hills	715891301	818.285
5	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	3	1	3	0	4	Unmarried child	Male	14	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Private and aided	 	 	 	 	 	 	 	2	4	163657	1	1	327314	MEGHALAYA	East Khasi Hills	715891301	818.285
6	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	1	3	1	3	0	5	Unmarried child	Female	12	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	163657	1	1	327314	MEGHALAYA	East Khasi Hills	715891301	818.285
2	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	1	1	3	0	1	Self	Male	62	Widowed	Literate:  middle	No technical education	 	 	 	 	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715892101	207.82
3	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	1	1	3	0	2	Unmarried child	Male	30	Never married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715892101	207.82
4	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	1	1	3	0	3	Unmarried child	Male	27	Never married	Literate:  graduate	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715892101	207.82
5	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	1	1	3	0	4	Unmarried child	Male	22	Never married	Literate:  secondary	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715892101	207.82
6	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	1	1	3	0	5	Unmarried child	Female	24	Never married	Literate:  higher secondary	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	41564	1	1	83127	MEGHALAYA	East Khasi Hills	715892101	207.82
2	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	1	3	0	1	Self	Male	52	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892201	376.67
3	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	1	3	0	2	Spouse of head	Female	46	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892201	376.67
4	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	1	3	0	3	Unmarried child	Male	25	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892201	376.67
5	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	1	3	0	4	Unmarried child	Male	21	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892201	376.67
6	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	1	3	0	5	Unmarried child	Female	23	Never married	Literate:  middle	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892201	376.67
2	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	2	3	0	1	Self	Male	47	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892202	376.67
3	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	2	3	0	2	Spouse of head	Female	41	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892202	376.67
4	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	2	3	0	3	Unmarried child	Male	25	Never married	Literate:  primary	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892202	376.67
5	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	2	2	3	0	4	Unmarried child	Female	20	Never married	Literate:  primary	No technical education	Ever attended but currently not attending: Others	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	75334	1	1	150668	MEGHALAYA	East Khasi Hills	715892202	376.67
2	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	3	1	3	0	1	Self	Male	37	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	311728	1	1	623455	MEGHALAYA	East Khasi Hills	715892301	1558.64
3	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	3	1	3	0	2	Spouse of head	Female	31	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	311728	1	1	623455	MEGHALAYA	East Khasi Hills	715892301	1558.64
4	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	3	1	3	0	3	Unmarried child	Male	11	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	311728	1	1	623455	MEGHALAYA	East Khasi Hills	715892301	1558.64
5	71589	68	100	Central	Rural	171	6	6	4	0	1	2	1710	2	3	1	3	0	4	Unmarried child	Female	9	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	311728	1	1	623455	MEGHALAYA	East Khasi Hills	715892301	1558.64
2	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	1	3	0	1	Self	Male	48	Currently married	Literate:  primary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871101	9.965
3	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	1	3	0	2	Spouse of head	Female	46	Currently married	Literate:  secondary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871101	9.965
4	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	1	3	0	3	Unmarried child	Female	18	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871101	9.965
5	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	1	3	0	4	Unmarried child	Female	17	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871101	9.965
6	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	1	3	0	5	Unmarried child	Female	14	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	 	 	 	 	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871101	9.965
2	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	2	3	0	1	Self	Male	30	Currently married	Literate:  higher secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871102	9.965
3	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	2	3	0	2	Spouse of head	Female	28	Currently married	Literate:  middle	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871102	9.965
4	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	2	3	0	3	Unmarried child	Male	6	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871102	9.965
5	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	2	3	0	4	Unmarried child	Male	5	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871102	9.965
6	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	1	2	3	0	5	Unmarried child	Female	4	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Private and aided	 	 	 	 	 	 	 	2	4	1993	1	1	3986	MEGHALAYA	East Khasi Hills	715871102	9.965
2	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	1	Self	Male	65	Currently married	Literate:  below primary	No technical education	 	 	 	 	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
3	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	2	Spouse of head	Female	50	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
4	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	3	Unmarried child	Male	30	Never married	Literate:  secondary	No technical education	 	 	Registered:only in government employment exchanges	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
5	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	4	Unmarried child	Female	27	Never married	Literate:  secondary	No technical education	Ever attended but currently not attending: To supplement hou	 	Registered:only in government employment exchanges	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
6	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	5	Unmarried child	Male	21	Never married	Literate:  secondary	No technical education	Ever attended but currently not attending: To supplement hou	 	Registered:only in government employment exchanges	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
7	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	6	Unmarried child	Male	33	Never married	Literate:  middle	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
8	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	7	Unmarried child	Female	18	Never married	Literate:  higher secondary	No technical education	Graduate in: Other subjects	Private and aided	Registered:only in government employment exchanges	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
9	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	8	Unmarried child	Female	17	Never married	Literate:  higher secondary	No technical education	Graduate in: Other subjects	Private and aided	Registered:only in government employment exchanges	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
10	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	1	3	0	9	Unmarried child	Female	16	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871201	80.72
2	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	2	3	0	1	Self	Male	35	Currently married	Literate:  graduate	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871202	80.72
3	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	2	3	0	2	Spouse of head	Female	33	Currently married	Literate:  graduate	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871202	80.72
4	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	2	3	0	3	Unmarried child	Male	12	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871202	80.72
5	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	1	2	2	3	0	4	Unmarried child	Male	6	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	16144	1	1	32289	MEGHALAYA	East Khasi Hills	715871202	80.72
2	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	1	3	0	1	Self	Male	32	Currently married	Literate:  higher secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872101	249.14
3	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	1	3	0	2	Spouse of head	Female	30	Currently married	Literate:  higher secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872101	249.14
4	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	1	3	0	3	Unmarried child	Male	10	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872101	249.14
5	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	1	3	0	4	Unmarried child	Male	7	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872101	249.14
6	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	1	3	0	5	Unmarried child	Female	12	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872101	249.14
7	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	1	3	0	6	Unmarried child	Female	5	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Private and aided	 	 	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872101	249.14
2	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	2	3	0	1	Self	Male	37	Currently married	Literate:  graduate	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872102	249.14
3	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	2	3	0	2	Spouse of head	Female	33	Currently married	Literate:  graduate	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872102	249.14
4	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	2	3	0	3	Unmarried child	Female	11	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872102	249.14
5	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	1	2	3	0	4	Unmarried child	Female	7	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	49828	1	1	99657	MEGHALAYA	East Khasi Hills	715872102	249.14
2	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	1	3	0	1	Self	Male	57	Currently married	Literate:  secondary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872201	1494.85
3	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	1	3	0	2	Spouse of head	Female	55	Currently married	Literate:  secondary	No technical education	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872201	1494.85
4	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	1	3	0	3	Married child	Female	27	Divorced/separated	Literate:  graduate	No technical education	Ever attended but currently not attending: To supplement hou	 	Registered:only in government employment exchanges	Did not receive any vocational training	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872201	1494.85
5	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	1	3	0	4	Grandchild	Male	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872201	1494.85
6	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	1	3	0	5	Grandchild	Male	4	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Government	 	 	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872201	1494.85
7	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	1	3	0	6	Unmarried child	Female	30	Never married	Literate:  graduate	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872201	1494.85
8	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	1	3	0	7	Unmarried child	Female	19	Never married	Literate:  higher secondary	No technical education	Graduate in: Other subjects	Private and aided	Registered:only in government employment exchanges	Did not receive any vocational training	 	 	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872201	1494.85
2	71587	68	100	Central	Rural	171	6	6	5	0	1	1	1710	2	2	2	3	0	1	Self	Male	33	Currently married	Literate:  secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	298970	1	1	597940	MEGHALAYA	East Khasi Hills	715872202	1494.85
