Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Item_Group_Srl_No	Value_of_Consumption_Last_30_Day	Value_Consumption_Last_365_Days	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
033	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Fuel & light	660	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
034	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Entertainment (includes cinema,  picnic, sports, club fees,	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
035	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Personal care and effects (includes spectacles, torch, umbre	184	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
036	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	120	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
037	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Consumer services excluding conveyance (includes domestic se	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
038	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Conveyance (includes porter charges, diesel, petrol, school	350	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
039	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Medical expenses (non-institutional)	30	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
040	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	 Sub-total (items 1 to 22)	5121	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
041	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Tuition fees & other fees (includes private tutor, school/co	 	2160	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
042	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	School books & other educational articles (includes newspape	 	1900	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
043	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Clothing and bedding	 	3700	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
044	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Footwear	 	1640	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
045	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	480	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
046	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Cooking and household appliances (includes electric fan, air	 	300	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
047	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Jewellery & ornaments	 	100	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
048	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Personal transport equipment (includes bicycle, scooter, car	 	120	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
049	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Repair and maintenance (of residential buildings, bathroom e	 	1400	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
050	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Sub-total (items 24  to 37)	 	11800	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
051	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	970	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
052	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	01	09	000	Monthly household consumer expenditure (item 23 +  item 39)	6091	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
023	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	580	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
024	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Pulses & pulse products (includes soyabean, gram products, b	160	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
025	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Milk products (includes milk condensed/powder, baby food, gh	125	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
026	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Edible oil and vanaspati	115	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
027	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Vegetables (including garlic, ginger)	278	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
028	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	20	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
029	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Egg, fish & meat	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
030	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Sugar (includes gur, candy (misri), honey, etc.)	70	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
031	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	48	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
032	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Other food items (includes beverages such as tea, coffee, fr	200	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
033	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Pan, tobacco & intoxicants	150	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
034	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Fuel & light	500	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
035	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Entertainment (includes cinema,  picnic, sports, club fees,	260	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
036	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Personal care and effects (includes spectacles, torch, umbre	150	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
037	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	288	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
038	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	190	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
039	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Consumer services excluding conveyance (includes domestic se	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
040	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Conveyance (includes porter charges, diesel, petrol, school	180	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
041	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Medical expenses (non-institutional)	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
042	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	 Sub-total (items 1 to 22)	4014	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
043	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Tuition fees & other fees (includes private tutor, school/co	 	1500	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
044	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	School books & other educational articles (includes newspape	 	1800	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
045	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Clothing and bedding	 	2000	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
046	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Footwear	 	1170	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
047	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Furniture and fixtures (includes bedstead, almirah, suitcase	 	1600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
048	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	620	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
049	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Cooking and household appliances (includes electric fan, air	 	600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
050	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Goods for recreation (includes TV, radio, tape recorder, mus	 	376	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
051	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Personal transport equipment (includes bicycle, scooter, car	 	470	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
052	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Other personal goods (includes clock, watch, PC, telephone s	 	500	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
053	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Repair and maintenance (of residential buildings, bathroom e	 	2000	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
054	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Sub-total (items 24  to 37)	 	12636	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
055	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	1039	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
056	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	02	09	000	Monthly household consumer expenditure (item 23 +  item 39)	5053	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341202	566.39
017	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	430	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
018	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Pulses & pulse products (includes soyabean, gram products, b	150	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
019	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Milk products (includes milk condensed/powder, baby food, gh	135	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
020	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Edible oil and vanaspati	130	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
021	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	80	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
022	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Egg, fish & meat	300	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
023	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Sugar (includes gur, candy (misri), honey, etc.)	105	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
024	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
025	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Other food items (includes beverages such as tea, coffee, fr	210	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
026	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Pan, tobacco & intoxicants	260	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
027	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Fuel & light	480	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
028	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
029	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	112	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
030	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Consumer services excluding conveyance (includes domestic se	145	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
031	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Conveyance (includes porter charges, diesel, petrol, school	180	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
032	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Medical expenses (non-institutional)	115	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
033	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	 Sub-total (items 1 to 22)	3032	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
034	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Tuition fees & other fees (includes private tutor, school/co	 	700	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
035	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	School books & other educational articles (includes newspape	 	1200	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
036	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Clothing and bedding	 	1600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
037	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Footwear	 	870	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
038	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Furniture and fixtures (includes bedstead, almirah, suitcase	 	200	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
039	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	180	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
040	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Cooking and household appliances (includes electric fan, air	 	215	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
041	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Personal transport equipment (includes bicycle, scooter, car	 	260	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
042	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Other personal goods (includes clock, watch, PC, telephone s	 	450	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
043	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Sub-total (items 24  to 37)	 	5675	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
044	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	466	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
045	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	03	09	000	Monthly household consumer expenditure (item 23 +  item 39)	3498	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341203	566.39
020	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	662	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
021	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Pulses & pulse products (includes soyabean, gram products, b	200	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
022	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Milk products (includes milk condensed/powder, baby food, gh	270	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
023	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Edible oil and vanaspati	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
024	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Vegetables (including garlic, ginger)	380	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
025	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	120	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
026	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Egg, fish & meat	630	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
027	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Sugar (includes gur, candy (misri), honey, etc.)	100	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
028	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	88	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
029	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Other food items (includes beverages such as tea, coffee, fr	268	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
030	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Pan, tobacco & intoxicants	125	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
031	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Fuel & light	440	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
032	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Personal care and effects (includes spectacles, torch, umbre	120	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
033	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	180	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
034	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	180	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
035	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Consumer services excluding conveyance (includes domestic se	250	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
036	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Conveyance (includes porter charges, diesel, petrol, school	140	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
037	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Medical expenses (non-institutional)	60	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
038	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	 Sub-total (items 1 to 22)	4313	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
039	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Tuition fees & other fees (includes private tutor, school/co	 	600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
040	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	School books & other educational articles (includes newspape	 	1600	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
041	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Clothing and bedding	 	2015	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
042	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Footwear	 	970	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
043	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	260	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
044	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Cooking and household appliances (includes electric fan, air	 	180	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
045	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Goods for recreation (includes TV, radio, tape recorder, mus	 	276	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
046	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Personal transport equipment (includes bicycle, scooter, car	 	270	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
047	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Other personal goods (includes clock, watch, PC, telephone s	 	100	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
048	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Repair and maintenance (of residential buildings, bathroom e	 	800	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
049	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Sub-total (items 24  to 37)	 	7071	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
050	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	581	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
051	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	2	04	09	000	Monthly household consumer expenditure (item 23 +  item 39)	4894	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341204	566.39
018	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	795	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
019	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Pulses & pulse products (includes soyabean, gram products, b	28	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
020	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Edible oil and vanaspati	120	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
021	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Vegetables (including garlic, ginger)	520	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
022	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	65	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
023	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Egg, fish & meat	405	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
024	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Sugar (includes gur, candy (misri), honey, etc.)	105	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
025	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	76	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
026	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Other food items (includes beverages such as tea, coffee, fr	522	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
027	71534	68	100	Central	Rural	171	01	01	04	0	1	2	1711	1	3	01	09	000	Pan, tobacco & intoxicants	448	 	 	 	2	4	275422	1	1	550843	MEGHALAYA	West Garo Hills	715341301	1377.11
